job_id,job_title,date,company_name,field,country,country_code,region,coordinates,full_description
CY279,QUANTITY SURVEYOR,2025-09-29,GREEN AND WHITE CONSTRUCTIONS (OVERSEAS) LTD,Other / Undefined,Cyprus,CY,Cyprus,"(35.1856, 33.3823)","ΟΡΓΑΝΩΣΗ, ΠΑΡΑΚΟΛΟΥΘΗΣΗ ΚΑΙ ΕΛΕΓΧΟΣ ΚΑΤΑΣΚΕΥΑΣΤΙΚΩΝ ΕΡΓΩΝ. ΕΤΟΙΜΑΣΙΑ ΔΕΛΤΙΟΥ ΠΟΣΟΤΗΤΩΝ. ΒΟΗΘΕΙΑ ΣΤΗΝ ΕΤΟΙΜΑΣΙΑ ΚΑΙ ΕΛΕΓΧΟ ΔΙΑΤΑΚΤΙΚΩΝ ΠΛΗΡΩΜΗΣ ΚΑΙ ΤΕΛΙΚΩΝ ΛΟΓΑΡΙΑΣΜΩΝ. ΕΛΕΓΧΟΣ ΚΑΙ ΕΚΤΙΜΗΣΗ ΚΟΣΤΟΥΣ ΑΛΛΑΓΩΝ ΚΑΙ ΤΡΟΠΟΠΟΙΗΣΕΩΝ. ΠΑΡΑΚΟΛΟΥΘΗΣΗ ΚΟΣΤΟΥΣ ΤΟΥ ΕΡΓΟΥ ΣΕ ΣΧΕΣΗ ΜΕ ΤΗΝ ΠΡΟΒΛΕΠΟΝΗ ΔΑΠΑΝΗ ΚΑΙ ΕΤΟΙΜΑΣΙΑ ΣΧΕΤΙΚΩΝ ΕΚΘΕΣΕΩΝ ΠΡΟΣ ΤΗ ΔΙΟΙΚΗΣΗ. ΕΠΙΜΕΤΡΗΣΗ ΚΑΙ ΚΟΣΤΟΛΟΓΗΣΗ ΚΑΤΑΣΚΕΥΑΣΤΙΚΩΝ ΕΡΓΑΣΙΩΝ , ΠΤΥΧΙΟ ΕΠΙΜΕΤΡΗΤΗ ΠΟΣΟΤΗΤΩΝ Η ΠΟΛΙΤΙΚΟΥ ΜΗΧΑΝΙΚΟΥ Η ΕΜΠΕΙΡΙΑ ΣΕ ΠΑΡΟΜΟΙΑ ΘΕΣΗ. ΠΟΛΥ ΚΑΛΗ ΓΝΩΣΗ ΠΡΟΓΡΑΜΜΑΤΩΝ MICROSOFT EXCEL. ΠΟΛΥ ΚΑΛΗ ΓΝΩΣΗ ΕΛΛΗΝΙΚΗΣ ΚΑΙ ΑΓΓΛΙΚΗΣ ΓΛΩΣΣΑΣ. ΠΡΟΗΓΟΥΜΕΝΗ ΕΡΓΑΣΙΑΚΗ ΠΕΙΡΑ ΤΟΥΛΑΧΙΣΤΟΝ 2 ΧΡΟΝΩΝ ΩΣ ΕΠΙΜΕΤΡΗΤΗΣ ΠΟΣΟΤΗΤΩΝ , Please note that copy of the letter and CV sent to the employer should also be sent to the (EURES ADVISOR , MARIA PITSILLIDOU , mpitsillidou@dl.mlsi.gov.cy ). Please include the national vacancy reference number"
CY280,QUANTITY SURVEYOR,2025-09-23,GLYKERIOS ESTATES LTD,Other / Undefined,Cyprus,CY,Cyprus,"(35.1856, 33.3823)","Η ΕΡΓΟΛΗΠΤΙΚΗ ΕΤΑΙΡΕΙΑ ΚΑΙ DEVELOPERS GELFANCO LTD ΣΤΗ ΛΑΡΝΑΚΑ , ΛΟΓΩ ΕΠΕΚΤΑΣΗΣ ΤΩΝ ΕΡΓΑΣΙΩΝ ΤΗΣ ΖΗΤΑ ΓΙΑ ΠΡΟΣΛΗΨΗ  ΕΠΙΜΕΤΡΗΤΗ ΠΟΣΟΤΗΤΩΝ ΓΙΑ ΤO ΓΡΑΦΕΙΟ ΤΗΣ ΣΤΟ ΚΙΤΙ. , ΠΤΥΧΙΟ  ΕΠΙΜΕΤΡΗΤΗ ΠΟΣΟΤΗΤΩΝ ΑΝΑΓΝΩΡΙΣΙΜΟ ΑΠΟ ΤΟ ΕΤΕΚ.  ΠΟΛΥ ΚΑΛΗ ΓΝΩΣΗ ΤΗΣ AΓΓΛΙΚΗΣ ΓΛΩΣΣΑΣ ΟΡΓΑΝΩΤΙΚΕΣ ΚΑΙ ΗΓΕΤΙΚΕΣ ΙΚΑΝΟΤΗΤΕΣ ΠΟΛΥ ΚΑΛΗ ΓΝΩΣΗ ΣΧΕΔΙΟΥ ΚΑΙ ΕΠΙΜΕΤΡΗΣΗΣ ΚΑΛΗ ΓΝΩΣΗ ΗΛΕΚΤΡΟΝΙΚΟΥ ΥΠΟΛΟΓΙΣΤΗ, MICROSOFT OFFICE Κ.Τ.Λ. ΑΠΑΡΑΙΤΗΤΗ ΑΔΕΙΑ ΟΔΗΓ , Please note that copy of the letter and CV sent to the employer should also be sent to the (EURES ADVISOR , MARIA IOAKIM , mioakim@dl.mlsi.gov.cy ). Please include the national vacancy reference number"
EE1,Factory Equipment Engineer,2025-11-21,Zircon Group OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tootmisseadmete hooldus ja remont Tööülesanded: - Tehase tootmisseadmete ja infrastruktuuri tehnilise seisundi jälgimine. - Frees-, treimis-, lihvimis-, EDM- ning teiste tootmisseadmete hooldus ja rikkeotsing.
- Seadmete diagnostika, rikete analüüs ja võimalusel kohapealne remont.
- Suhtlus väliste hoolduspartneritega, sh remondibrigaadide tellimine ja tööde koordineerimine.
- Seadmete hoolduste ja remontide dokumenteerimine nõuete järgi.
- Parendusettepanekute tegemine seadmete töökindluse ja tootmise efektiivsuse tõstmiseks.
- Vajadusel tehniline tugi tootmisprotsesside käigus. Omalt poolt pakume: - Stabiilset töökohta arenevas ja kaasaegses tootmisettevõttes. - Hästi varustatud ja korras töökeskkonda, kus seadmed on regulaarselt hooldatud.
- Vajalikud töövahendid ja juhtkonna toetust igapäevastes tööülesannetes.
- Võimalust töötada iseseisvalt ning mõjutada otseselt tehase tehnilist seisukorda ja töökindlust.
- Professionaalset meeskonda, kus väärtustatakse häid ideid ja praktilisi lahendusi.
- Konkurentsivõimelist töötasu vastavalt kogemusele ja panusele.
- Püsivat töökoormust ja pikaajalist töösuhet kindlas ettevõttes. Muud nõuded: Täpsus, kohusetundlikkus, iseseisev rikkeotsingu oskus ja valmisolek võtta vastutust. Kodus töötamise võimalus: Ei"
EE2,"Electronics - developer, circuit technician",2025-12-15,Stardex Diesel OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Elektrooniliste süsteemide projekteerimine ja arendamine. Omalt poolt pakume: Stabiilne töö usaldusväärses ja arenevas ettevõttes. Sõbralik kollektiiv ja toetav tööõhkkond.
Vormistamine vastavalt tööseadustele.
Võimalused karjääriks.
Vajadusel koolitus. Kodus töötamise võimalus: Ei"
EE3,Project Manager,2025-12-15,OÜ REPSTON,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Insener mööbli tootmises Tööülesanded: o Mööbliprojektide planeerimine, eelarvestamine ja teostamine. o Koostöö kliendiga ja tarnijatega.
o Tööjooniste ülevaatus, projektikohaste tootmisjuhiste koostamine.
o Koostöö allhankijatega.
o Projekti meeskonna juhtimine ja kontroll.
o Projekti dokumentatsiooni korrashoid .
o Jooniste kontrollimine ja vajadusel mõõdistamine. Omalt poolt pakume: o  Vaheldusrikast ja põnevat igapäeva tööd. o  Sõbralikku töökeskkonda ning professionaalset meeskonda.
o  Vajaduse korral täiendkoolitust.
o  Karjääri ja enesearenemise võimalust.
o  Kindel sissetulek vastavalt tehtud tööle.
o  Võimalust töötada moodsas tootmistehases.
o  Võimalust koheselt tööle asuda.
o  Võimalust ettevõttesiseseks arenguks. Muud nõuded: Ootused: o Head tehnilist taipu ja jooniste lugemise oskust.
o Head läbirääkimisoskust.
o Head planeerimise ja organiseerimise võimet.
o Plaatmaterjalist mööbli tehnoloogia tundmist.
o Võimet tegutseda iseseisvalt.
o Täpsust, järjekindlust ja süsteemsust.
o Heal tasemel eesti ja inglise keelt nii kõnes kui kirjas. Kodus töötamise võimalus: Ei"
EE4,Plant Site Design Engineer,2025-11-26,Universal Industries Osaühing,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Otsime oma meeskonda insener-konstruktorit, kelle tööülesanneteks on: - stantside ja teiste instrumentide väljatöötamine erinevate tööpinkide jaoks;
- 3D modelleerimisprogrammide (SolidWorks või Catia) kasutamise oskus;
- tehnilise dokumentatsiooni koostamine;
- uute toodete kavandamine ja rakendamine tootmisesse. Omalt poolt pakume: Mitmekesist ja vaheldusrikast tööd. Oleme valmis koolitama värskelt tehnilise hariduse omandanud inseneri.
Oleme valmis tööd pakkuma ka Ukraina sõjapõgenikele. Muud nõuded: Ootused kandidaadile: - tehniline kõrgharidus;
- 3D modelleerimisprogrammide (SolidWorks või Catia) kasutamise oskus;
- töökogemus toodete projekteerimisel on eeliseks. Kodus töötamise võimalus: Ei"
EE5,Design Engineer,2025-12-05,Public Limited Company APL Production,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","SolidWorks programmi kasutamise oskusega Tööülesanded: Masinaehitusalaste lahenduste arvutamine ja projekteerimine. 3-D modelleerimine ja joonestamine SolidWorks programmiga, konstruktsioonide ehituse eelarvete koostamine ja nende täitmise kontroll.
Sertifikaat IWT/IWE on eeliseks. Omalt poolt pakume: Stabiilset tööd. Muud nõuded: Tehniline kõrgharidus; SolidWorks kasutamise oskus. Kodus töötamise võimalus: Ei"
EE6,Technologist,2025-12-12,Workstaff OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Peetris tegutsevasse ettevõttesse CNC treimise osakonda tehnoloogi Tööülesanded: Otsime Peetris tegutsevasse ettevõttesse CNC treimise osakonda tehnoloogi. Ettevõte on turul juba üle 20 aasta ning omab üle 25 töötluskeskuse. Tooteid toodetakse nii energeetika-, kosmose- ja masinatööstuste jaoks. Tööülesanded:
Tehnoloogi töö põhieesmärk on optimaalse tehnoloogia määramine hinnapakkumiste koostamiseks;
CNC programmeerimine;
Tööriistade tellimine ja korrashoid;
Tootmistehnoloogia arendamine ning tootmisprotsessi toetamine ja pidev parendamine.

1. Hinnapakkumiste tehnoloogilise osa kirjeldamine:
Toodete tehnoloogia määramine hinnapakkumiste koostamiseks;
Tootmisprotsessi ja ajakulu hindamine, et pakkuda realistlikke ja konkurentsivõimelisi hinnapakkumisi;
Tootmistellimusel planeeritud vs. raporteeritud tööaeg on võrdne või efektiivsem. Info Monitor ERP (e-faktor).

2. Programmeerimine:
CNC-pinkide programmide koostamine, optimaalsete instrumentide valimine vastavalt joonistele ja nõuetele;
Programmide testimine ja vajadusel optimeerimine eesmärgiga tagada töö efektiivsus ja kvaliteet.

3. Instrumentide ja tööriistade tellimine:
Tööks vajalike instrumentide ja tööriistade kindlakstegemine ja tellimine. Vajalike mõõteseadmete olemasolu tagamine koostöös kvaliteediosakonnaga;
Tööriistade kvaliteedi jälgimine ning vajadusel uute lahenduste soovitamine;
Tööriistade kasutuse jälgimine oma üksusega seotud süsteemis Toolboss.

4. Tootmistehnoloogia arendamine:
Uute tehnoloogiate ja meetodite väljatöötamine tootmise efektiivsuse tõstmiseks;
Kursis olemine uusimate tehnoloogiate, seadmete ja tööriistade arengutega;
Rahvusvahelistel messidel osalemine ja uute tehnoloogiatega kursisolemine läbi seadmete ja tööriistade tootjatega suhtlemise.

5. Tootmisprotsesside parendamine ja optimeerimine
Tugitegevus seadistajatele ja operaatoritele;
Seadistajate ja operaatorite juhendamine ja aitamine tootmisprotsessi sujuvuse tagamiseks;
Võimalusel sisekoolituste läbiviimine ja pidev info jagamine seadistajatele ja operaatoritele;
Võimalusel sobilike väliskoolituste leidmine meeskonnale;
Tööpõhiste probleemide lahendamine ja tehnoloogiline tugi;
Töötajate väljaõppe eest vastutamine. Omalt poolt pakume: Meie tiimiliikmena saad: Head töötingimused ja -vahendid kaasaegses tootmisettevõttes Peetris;
Vaheldusrikka töö ja toetava meeskonna;
Võtta osa põnevatest meeskonnaüritustest, tööjuubelitest ja koolitustest;
Palju erinevaid toetusi (abielutoetus, toetus lapse sünni puhul, matusetoetus, prillikompensatsioon, esimese klassi mineva lapse toetus ning palju muud). Muud nõuded: Ootame Sinult: Tehnilist taiplikkust;
Kõrg- ja/või erialast kutseharidust;
Juhtsüsteemide tundmise oskus (Fanuc, Siemens, Haas, Maztrol jms. Peaks tundma vähemalt ühte
Eesti ja inglise keele oskus kõrgtasemel, kasuks tuleb vene keele oskus;
Kasuks tuleb varasem töökogemus metalltöötluspinkide tehnoloogina, soovitavalt 2-5 aastat;
Kasuks tuleb programmide kasutamise oskus (Master CAM, Sinumerik, Mazatrol, G-kood jms.);
Head eneseväljendus- ning suhtlemisoskust. Kodus töötamise võimalus: Ei"
EE7,Technologist,2025-12-04,BLRT Group AS,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Suured metallkonstruktsioonid Tööülesanded: Leht- ja profiilmaterjalist toorikute tellimuste töötlemine. Projektide tehniline tugi.
Jooniste ja tehnilise dokumentatsiooni ettevalmistamine tootmise jaoks.
https://moc.ee/et/ Omalt poolt pakume: Unikaalsed projektid; Stabiilne ja huvitav töö rahvusvahelises ettevõttes;
Täiendõpe kvalifikatsiooni tõstmiseks;
Tööle vastav töötasu vastavalt kvalifikatsioonile;
Spordikulude kompensatsioon ning elu- ja õnnetusjuhtumikindlustus, mis kehtib ka väljaspool tööaega. Muud nõuded: Kõrgharidus tehnilises valdkonnas (masinaehitus, laevaehitus, tööstusehituse eriala). Võimekus osalemiseks metallkonstruktsioonide valmistamisel.
Arusaamine keevitus- ja mehaanilise töötlemise protsessidest.
Oskus lugeda ja koostada jooniseid.
Hea inglise keele oskus ning vene keel suhtlustasandil.
Vastutustundlikkus, tähelepanelikkus ja tulemusele orienteeritus. Kodus töötamise võimalus: Ei"
EE8,Sanitary technician,2025-12-12,OÜ netnull,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Soojuspumpade paigaldaja/ventilatsioonisüsteemide paigaldaja/torulukksepp Tööülesanded: Ventilatsiooni-, jahutus-ja küttesüsteemide paigaldus. Täisteenusklientidele ka vee- ja kanalisatsioonisüsteemide ehitus ning sanitaartehnika paigaldus. Omalt poolt pakume: Mida pakume Sulle? Pidev enesearendus: saad pidevalt tõsta oma kvalifikatsiooni maaletoojate ja tehaste koolitustel. Võimalus teenida rohkem: Sinu palk sõltub Sinu oskustest, kvalifikatsioonist ja motivatsioonist end arendada. Mitmekülgsed projektid: Saad osaleda põnevates projektides, paigaldades erinevaid soojus- ja jahutussüsteeme. Toetav meeskond ja töövahendid: pakume kaasaegseid töövahendeid ja sõbralikku meeskonda. Tuge enesearenduses ning arengus. Muud nõuded: Kasuks tuleb B-kategooria juhtimisõigus. Kodus töötamise võimalus: Ei"
EE9,Ventilation locksmith,2025-12-08,A1 Ventilation OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Erinevate ventilatsiooni seadmete -ja torustike paigaldus üle Eesti. Omalt poolt pakume: Püsivat töökohta. Konkurentsivõimelist ametlikku palka.
Kaasaegseid töötingimusi. Muud nõuded: • varasem kogemus ventilatsioonitöödel • oskus töötada iseseisvalt ja meeskonnas
• eesti keele oskus suhtlustasandil
• B-kategooria juhiluba (soovituslik)
• oled vajadusel valmis töötama üle Eesti Kodus töötamise võimalus: Ei"
EE10,Ventilation locksmith,2025-12-08,Avalast OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)",Pakume tööd ka Ukraina sõjapõgenikele Tööülesanded: Ventilatsioonisüsteemide paigaldus. Vajalik on oskus teha iseseisvalt tööd lähtuvalt joonistele. Tuleb ette ka aukude seina puurimist ja soojustuse paigaldust. Enamasti siiski ventilatsiooni paigaldusega seotud tööd lähtuvalt projektile. Omalt poolt pakume: Pakume püsivat tööd edukas Eesti ettevõttes. Vajadusel pakume ka majutust ja transporti (kokkuleppel ka kütuse kompensatsiooni kaugemalt tulijatele). Tööriided ja vajalikud tööriistad ettevõtte poolt. Muud nõuded: Projekti lugemise oskus. Kodus töötamise võimalus: Ei
EE12,Technical Supervision Engineer,2025-12-05,OÜ Road Maintenance Partners,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Projektipõhine töökoht Tööülesanded: Teedeehituse omanikujärelevalve inseneri või abiinseneri kohustused Omalt poolt pakume: Omalt poolt pakume Isesesivat tööd, erialast arengut. Muud nõuded: B kategooria autojuhiload Kodus töötamise võimalus: Ei"
EE13,Design Engineer,2025-11-20,Aquaphor International OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: • Tootmisvahendite ja tehnoloogiliste seadmete katkematu tarnimise korraldamine; • tootmisseadmete tehnoloogiliste protsesside arendamine ja toetamine;
• tööriistade ja seadmete vajaduse väljaselgitamine – tööriistade toe plaanide väljatöötamine;
• seadmete ostu avalduste vormistamine; 
• tellimuste täitmise jälgimine;
• spetsiaalsete tööriistade ja seadmete projekteerimine;
• uut tüüpi tehnoloogiliste seadmete väljatöötamine ja juurutamine ning töö tehnilise dokumentatsiooniga. Omalt poolt pakume: Tööd rahvusvahelises ja dünaamiliselt arenevas ettevõttes, kus saad realiseerida oma oskused oma erialal ning saada võimaluse töötada kaasaegsete seadmetega. Pakume ka koolitus- ja arenguvõimalusi, alalist töökohta ja konkurentsivõimelist palka. Muud nõuded: Tehniline kõrgharidus masinaehituses (mehaanika); • tööriistade tootmise kogemus vähemalt 5 aastat;
• valuvormide projekteerimise, valmistamise ja parandamise kogemus; 
• juhtimiskogemus (töö organiseerimine ja planeerimine). Kodus töötamise võimalus: Ei"
EE14,Manufacturing master,2025-12-15,Limited Company MANPOWER,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Manpoweri kliendiks on Akzo Nobel Baltics AS Tööülesanded: Sinu tulevaseks tööks on villimisliinil ja teistel pakkimisseadmetel töö korraldamine, tööks vajaliku ettevalmistuse tegemine, materjalide tellimine laost, tootmisplaani täitmise jälgimine, pakkimisprotsesside kaardistamine ja standardiseerimine ning villimisliinide parendusprotsesside algatamine, villimisliini töötajate koolitamine. Omalt poolt pakume: Ettevõte pakub: - Tööalast väljaõpet kohapeal.
- Mitmeid soodustusi (spordi- ja raviteenusetoetus, haiguspäevade hüvitamine, lõunasoodustus Rapla tehases, 5 päeva talvepuhkust jne). Muud nõuded: Ootame Sind meeskonda, kui Sul on varasem töökogemus tootmisettevõttes, hea tehniline taip ja iseseisev mõtlemine, hea pingetaluvus, oskus lahendada probleeme ning valmisolek töötamiseks meeskonnas, ladus eesti keele oskus. Kasuks tuleb inglise keele oskus suhtlustasemel, arvutioskus (MS Office programmid) tavakasutaja tasemel, valmisolek töötamiseks vahetustega (E-R). Kasuks tuleb tehnikaalane kutseharidus, varasem töökogemus tootmisettevõttes töö korraldamisel ja/või inimeste juhtimisel. Kodus töötamise võimalus: Ei"
EE15,Technician,2025-10-13,Ventlab OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Hoone sisekliima mõõdistustehnik Tööülesanded: Kandidaadilt oodatakse osalemist järgmistes tegevustes: - ventilatsioonisüsteemide mõõdistamine ja reguleerimine vastavalt kehtivatele standarditele (õhuvoolud, rõhud, temperatuurid);
- ventilatsioonikanalite tiheduse (survekatse) läbiviimine ja õhulekke mõõtmine;
- mürataseme mõõtmised tehnosüsteemide juures, nii sise- kui välisruumides; 
- kütte- ja jahutussüsteemide võrdlus- ja tasakaalustamistööd;
- objektil mõõtmistulemuste dokumenteerimine ning protokollide koostamine;
- vajadusel osalemine projektjooniste lugemisel ja mõõdistusplaanide koostamisel;
- suhtlemine klientide ja teiste projektimeeskonna liikmetega ning mõõtustööde koordineerimine objektil;
- tagada mõõtmis- ja reguleerimistööde kvaliteet ning täita ettevõtte tööohutuse ja kvaliteedinõudeid. Omalt poolt pakume: Meie poolt pakutav: - konkurentsivõimeline töötasu (fix + tulemuspõhised lisaehüved);
- tööl olev väljaõpe ja täiendkoolitused;
- töövahendid ja mõõtmisseadmed;
- ettevõtte sõiduk tööülesannete täitmiseks;
- võimalus osaleda huvitavates objektides üle Eesti (või kokkuleppel määratud piirkonnas);
- toetav ja professionaalne meeskond. Muud nõuded: - vähemalt kutseharidus, tehniline või ehitusvaldkonna eelis, - hea tehniline taip ja analüütiline mõtlemine,
- B-kategooria juhtimisõigus,
- oskus lugeda ja mõista projektjooniseid,
- arvutioskused (Office, mõõtmiste tarkvara, AutoCAD), 
- hea füüsiline vorm ja valmisolek liikuda objektide vahel,
- vastutusvõime ja täpsus dokumentatsioonis,
- eelnev kogemus ventilatsiooni-, HVAC- või ehitusvaldkonnas on suur eelis. Kodus töötamise võimalus: Ei"
EE16,Garden and forestry machinery technician/seller,2025-12-09,OÜ ECOBASKET,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Viljandis Tööülesanded: Aia-, metsa- ja väiketehnika müük ja remont; kunde soovi ja vajaduse kokku sobitamine, arvete-pakkumiste koostamine ja sisestamine; kauba tellimine; laoseisu jälgimine, inventuur; kliendibaasi kogumine; remonttööde teostamine; kaupluse ruumide korrashoid. Omalt poolt pakume: Täitsa ägedat tööd - väga ägedas kohas, kui sulle vähegi meeldib tehnika viimane sõna ning naudid suhtlust inimestega. Tööks on olemas kõik vajalik - ainult üks fänn on letist puudu. Muud nõuded: Ökopesa Viljandi esindus otsib oma meeskonda mõnusat, suhtlemisaldist, sõbralikku inimest. Üheks Sinu põhiliseks tööülesandeks saab olema klientidega suhtlemine ja neile sobivaima lahenduse leidmine.
Vajalikud on teadmised ja oskused aia-, niidu- ja metsatehnika hooldusest ja remondist. Spetsiifiline informatsioon kohapeal.
Hindame kõrgelt, kui oled enesekindel, suudad iseseisvalt probleeme lahendada ning oled kiire õppija. 
Kui Sa oled valmis meeskonnatööks ja ei pelga suhtlemist, siis see töökoht on just Sulle! Kodus töötamise võimalus: Ei"
EE17,Project Manager,2025-12-05,Public Limited Company APL Production,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Montaažitööd Tööülesanded: Montaažitöödega seotud tegevuse planeerimine, juhtimine ja koordineerimine. Ressursside efektiivse kasutamise ja tootmisülesannete täitmise tagamine. 
Kulutuste kontroll. 
Igapäevase tootmistegevuse kavandamine ja juhtimine. 
Töökaitsemeetmete rakendamise jälgimine. 
Personali tegevuse jälgimine. Omalt poolt pakume: Stabiilset tööd. Konkurentsivõimelist palka.
Huvitavad projektid. Muud nõuded: Töökogemus metallkonstruktsioonide valmistamise valdkonnas vähemalt 2 aastat; Tehniline haridus; 
Jooniste lugemise oskus. Kodus töötamise võimalus: Ei"
EE18,Manufacturing master,2025-12-05,ACM Metal OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: • Tagada tootmise (alumiinium komposiitplaatide töötlemine CNC pingiga, fassaadikatete, kassettide valmistamine) sujuv töö • Toodangu ja materjalide ning ressursside planeerimine ning nende õigeaegse saadavuse tagamine
• Toodangu kvaliteedi ja tööohutuse jälgimine 
• Tootmise ja materjalide kvaliteedi jälgimine ning kiire reageerimine riketele 
• Tootmispäevade töögraafikute koostamine ning vajaliku dokumentatsiooni ja andmete korrashoid
• Aja- ja ressursikasutuse planeerimine ning tööaegade tõhus juhtimine
• Tööde ja protsesside tõhususe hindamine ning prioriteetide määramine
 • Probleemide kiire avastamine ja nende lahendamine ning rikkumiste ja kõrvalekallete fikseerimine 
• Positiivsele hoiakule ja lahendustele orienteerituse hoidmine ning meeskonnatöö toetamine
 • Projektide juhtimine, oskus lahendada mittestandardseid ülesandeid
 • Meeskonna juhtimine, osalemine protsesside arendamisel, uute lahenduste juurutamine ning hea koostöö juhtkonnaga- projektijuhtidega. Omalt poolt pakume: • Konkurentsivõimelist palka alates 2 300.- eurot bruto ja võimalikku boonust • Põhjalikku tööalast väljaõpet ja erialast täiendkoolitust 
• Kaasaegseid töövahendeid ja -tingimusi 
• Täiskohaga tööd 
• Professionaalset ja toetavat meeskonda, rahvusvahelist kogemust ning koostööd
• Sõidukompensatsiooni
• Arenemisvõimalust tootmisjuhiks. Muud nõuded: • Omad esmateadmisi tootmisest • Omad arvuti kasutuse oskust 
• Oled avatud ja usaldusväärne 
• Sul on hea pingetaluvus 
• Sul on hea tehniline taip 
• Sa oled õppimisvõimeline
• Sa ei karda lahendada probleeme
• Sa omad varasemat töökogemust ehitusest tootmises 
• Oled hea suhtleja ja oskad inimesi kaasata. Kodus töötamise võimalus: Ei"
EE34,Repair and maintenance electrician,2025-12-05,BLRT Group AS,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Kehtiv elektripädevus B Tööülesanded: Elektriseadmete, CNC pinkide ja kraanade remont. Omalt poolt pakume:  Püsivat tööd rahvusvahelises ettevõttes; Väljaõpet kohapeal.
Töötajate vedu Tallinna piires;
Soodustusi vastavalt ettevõttes kehtivale Töötajate tunnustamise poliitikale;
Töö asukoht: Vana-Narva maantee 24A, Maardu. Muud nõuded: Kutsealane elektrialane haridus; Kehtiv elektripädevus B-tasemel (tööde teostamine kuni 1000 V);
Varasem töökogemus remondi- ja hooldustöödel;
Hea tehniline taip ja oskus kasutada tööriistu ning mõõteseadmeid;
Eesti või vene keele oskus suhtlustasandil. Kodus töötamise võimalus: Ei"
EE35,energetics,2025-11-03,Aquaphor International OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Tööülesanded: Energeetika seadmete ja insenerisüsteemide regulaarne kontrollimine ning nende töökorrasoleku ja tehniliselt korrektse kasutamise tagamine. Energeetika seadmete ja energiasüsteemide tehniliselt korrektse kasutamise ning õigeaegse hoolduse ja remondi korraldamine.
• Uute seadmete kasutuselevõtu ettevalmistamine ja läbiviimine.
• Elektriseadmete hooldus- ja remonditööde planeerimine ja korraldamine.
• Elektrotehnilise personali töö juhtimine ning vajaliku tehnilise dokumentatsiooni koostamine ja haldamine. Omalt poolt pakume:  Stabiilset tööd kaasaegses tootmisettevõttes; Konkurentsivõimelist töötasu;
 Professionaalse arengu ja koolituse võimalusi. Muud nõuded: • Kõrgem tehniline haridus (elektri- või energeetika erialal). • Vähemalt 5-aastane töökogemus energeetika valdkonnas.
• Varasem juhtimiskogemus tööde planeerimisel ja korraldamisel.
• Elektriohutuse pädevusklass vähemalt B.
• Kehtiv B-kategooria juhiluba.
• Hea arvutikasutusoskus (MS Office, tehniline dokumentatsioon).
• Täpsus, vastutustunne ja hea meeskonnatööoskus. Kodus töötamise võimalus: Ei"
EE36,Low Voltage Technician,2025-12-05,Low Current Installation OÜ,Other / Undefined,Estonia,EE,Tallinn,"(None, None)","Nõrkvoolusüsteemide paigaldaja, kaabeldaja Tööülesanded: Otsime oma kasvavasse meeskonda uut nõrkvoolusüsteemide kaabeldaja/ paigaldustehnikut. Nõrkvoolusüsteemide paigaldustehnikuna on Sinu tööks oleks paigaldada ATS-, valve-, video ja teisi tuleohutus- ja turvasüsteeme.
Töö on peamiselt ehitusobjektidel Tallinnas ja Harjumaal. Omalt poolt pakume: Personaalselt koostatud koolituskava ja õppeprogrammi, tagamaks kindla arengu sihid; Pakume tulemustele vastavat palka, kaasaegseid ja mugavaid tööriistu;
Sõbralikku ja mõistvat kollektiivi;
Vajadusel mobiiltelefoni;
Maksame isikliku auto kompensatsiooni, tööülesannete täitmisel;
Tööauto kasutamise võimalus;
Tootja täiendkoolitusi Eestis ja mujal maailmas;
Vabal ajal on Sul tasuta võimalus sportida 24/7 Fitness spordiklubis;
Veel hindame väga koosveedetud aega kollektiivis. Seepärast korraldame aeg-ajalt koos aktiivseid ja põnevaid koosviibimisi ning lõbusaid väljasõite. Kodus töötamise võimalus: Ei"
